"","dteday","season","yr","mnth","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","rental_type","rental_num","rentalship","day_in_month","year"
"1860","2012-02-02",1,1,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,"both",3761,"Mid",2,2012
"1861","2012-02-03",1,1,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,"both",4151,"Mid",3,2012
"1862","2012-02-04",1,1,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,"both",2832,"Low",4,2012
"1863","2012-02-05",1,1,2,0,0,0,2,0.265833,0.264521,0.687917,0.175996,"both",2947,"Low",5,2012
"1864","2012-02-06",1,1,2,0,1,1,1,0.282609,0.296426,0.622174,0.1538,"both",3784,"Mid",6,2012
"1865","2012-02-07",1,1,2,0,2,1,1,0.354167,0.361104,0.49625,0.147379,"both",4375,"Mid",7,2012
"1866","2012-02-08",1,1,2,0,3,1,2,0.256667,0.266421,0.722917,0.133721,"both",2802,"Low",8,2012
"1867","2012-02-09",1,1,2,0,4,1,1,0.265,0.261988,0.562083,0.194037,"both",3830,"Mid",9,2012
"1868","2012-02-10",1,1,2,0,5,1,2,0.280833,0.293558,0.54,0.116929,"both",3831,"Mid",10,2012
"1869","2012-02-11",1,1,2,0,6,0,3,0.224167,0.210867,0.73125,0.289796,"both",2169,"Low",11,2012
"1870","2012-02-12",1,1,2,0,0,0,1,0.1275,0.101658,0.464583,0.409212,"both",1529,"Low",12,2012
"1871","2012-02-13",1,1,2,0,1,1,1,0.2225,0.227913,0.41125,0.167283,"both",3422,"Low",13,2012
"1872","2012-02-14",1,1,2,0,2,1,2,0.319167,0.333946,0.50875,0.141179,"both",3922,"Mid",14,2012
"1873","2012-02-15",1,1,2,0,3,1,1,0.348333,0.351629,0.53125,0.1816,"both",4169,"Mid",15,2012
"1874","2012-02-16",1,1,2,0,4,1,2,0.316667,0.330162,0.752917,0.091425,"both",3005,"Low",16,2012
"1875","2012-02-17",1,1,2,0,5,1,1,0.343333,0.351629,0.634583,0.205846,"both",4154,"Mid",17,2012
"1876","2012-02-18",1,1,2,0,6,0,1,0.346667,0.355425,0.534583,0.190929,"both",4318,"Mid",18,2012
"1877","2012-02-19",1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,"both",2689,"Low",19,2012
"1878","2012-02-20",1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,"both",3129,"Low",20,2012
"1879","2012-02-21",1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,"both",3777,"Mid",21,2012
"1880","2012-02-22",1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,"both",4773,"Mid",22,2012
"1881","2012-02-23",1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,"both",5062,"Mid",23,2012
"1882","2012-02-24",1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,"both",3487,"Low",24,2012
"1883","2012-02-25",1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,"both",2732,"Low",25,2012
"1884","2012-02-26",1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,"both",3389,"Low",26,2012
"1885","2012-02-27",1,1,2,0,1,1,1,0.366667,0.357954,0.490833,0.268033,"both",4322,"Mid",27,2012
"1886","2012-02-28",1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,"both",4363,"Mid",28,2012
"1887","2012-02-29",1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,"both",1834,"Low",29,2012
"1888","2012-03-01",1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,"both",4990,"Mid",1,2012
"1889","2012-03-02",1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,"both",3194,"Low",2,2012
"1890","2012-03-03",1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,"both",4066,"Mid",3,2012
"1891","2012-03-04",1,1,3,0,0,0,1,0.325833,0.303021,0.403333,0.334571,"both",3423,"Low",4,2012
"1892","2012-03-05",1,1,3,0,1,1,1,0.243333,0.241171,0.50625,0.228858,"both",3333,"Low",5,2012
"1893","2012-03-06",1,1,3,0,2,1,1,0.258333,0.255042,0.456667,0.200875,"both",3956,"Mid",6,2012
"1894","2012-03-07",1,1,3,0,3,1,1,0.404167,0.3851,0.513333,0.345779,"both",4916,"Mid",7,2012
"1895","2012-03-08",1,1,3,0,4,1,1,0.5275,0.524604,0.5675,0.441563,"both",5382,"High",8,2012
"1896","2012-03-09",1,1,3,0,5,1,2,0.410833,0.397083,0.407083,0.4148,"both",4569,"Mid",9,2012
"1897","2012-03-10",1,1,3,0,6,0,1,0.2875,0.277767,0.350417,0.22575,"both",4118,"Mid",10,2012
"1898","2012-03-11",1,1,3,0,0,0,1,0.361739,0.35967,0.476957,0.222587,"both",4911,"Mid",11,2012
"1899","2012-03-12",1,1,3,0,1,1,1,0.466667,0.459592,0.489167,0.207713,"both",5298,"High",12,2012
"1900","2012-03-13",1,1,3,0,2,1,1,0.565,0.542929,0.6175,0.23695,"both",5847,"High",13,2012
"1901","2012-03-14",1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,"both",6312,"High",14,2012
"1902","2012-03-15",1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,"both",6192,"High",15,2012
"1903","2012-03-16",1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,"both",4378,"Mid",16,2012
"1904","2012-03-17",1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,"both",7836,"High",17,2012
"1905","2012-03-18",1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,"both",5892,"High",18,2012
"1906","2012-03-19",1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317,"both",6153,"High",19,2012
"1907","2012-03-20",1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271,"both",6093,"High",20,2012
"1908","2012-03-21",2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583,"both",6230,"High",21,2012
"1909","2012-03-22",2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.117562,"both",6871,"High",22,2012
"1910","2012-03-23",2,1,3,0,5,1,2,0.601667,0.570067,0.694167,0.1163,"both",8362,"High",23,2012
"1911","2012-03-24",2,1,3,0,6,0,2,0.5025,0.486733,0.885417,0.192783,"both",3372,"Low",24,2012
"1912","2012-03-25",2,1,3,0,0,0,2,0.4375,0.437488,0.880833,0.220775,"both",4996,"Mid",25,2012
"1913","2012-03-26",2,1,3,0,1,1,1,0.445833,0.43875,0.477917,0.386821,"both",5558,"High",26,2012
"1914","2012-03-27",2,1,3,0,2,1,1,0.323333,0.315654,0.29,0.187192,"both",5102,"Mid",27,2012
"1915","2012-03-28",2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291671,"both",5698,"High",28,2012
"1916","2012-03-29",2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,"both",6133,"High",29,2012
"1917","2012-03-30",2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,"both",5459,"High",30,2012
"1918","2012-03-31",2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,"both",6235,"High",31,2012
"1919","2012-04-01",2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,"both",6041,"High",1,2012
"1920","2012-04-02",2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,"both",5936,"High",2,2012
"1921","2012-04-03",2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,"both",6772,"High",3,2012
"1922","2012-04-04",2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,"both",6436,"High",4,2012
"1923","2012-04-05",2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,"both",6457,"High",5,2012
"1924","2012-04-06",2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,"both",6460,"High",6,2012
"1925","2012-04-07",2,1,4,0,6,0,1,0.4375,0.426129,0.254167,0.274871,"both",6857,"High",7,2012
"1926","2012-04-08",2,1,4,0,0,0,1,0.5,0.492425,0.275833,0.232596,"both",5169,"Mid",8,2012
"1927","2012-04-09",2,1,4,0,1,1,1,0.489167,0.476638,0.3175,0.358196,"both",5585,"High",9,2012
"1928","2012-04-10",2,1,4,0,2,1,1,0.446667,0.436233,0.435,0.249375,"both",5918,"High",10,2012
"1929","2012-04-11",2,1,4,0,3,1,1,0.348696,0.337274,0.469565,0.295274,"both",4862,"Mid",11,2012
"1930","2012-04-12",2,1,4,0,4,1,1,0.3975,0.387604,0.46625,0.290429,"both",5409,"High",12,2012
"1931","2012-04-13",2,1,4,0,5,1,1,0.4425,0.431808,0.408333,0.155471,"both",6398,"High",13,2012
"1932","2012-04-14",2,1,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,"both",7460,"High",14,2012
"1933","2012-04-15",2,1,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,"both",7132,"High",15,2012
"1934","2012-04-16",2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,"both",6370,"High",16,2012
"1935","2012-04-17",2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,"both",6691,"High",17,2012
"1936","2012-04-18",2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,"both",4367,"Mid",18,2012
"1937","2012-04-19",2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,"both",6565,"High",19,2012
"1938","2012-04-20",2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,"both",7290,"High",20,2012
"1939","2012-04-21",2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,"both",6624,"High",21,2012
"1940","2012-04-22",2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,"both",1027,"Low",22,2012
"1941","2012-04-23",2,1,4,0,1,1,2,0.321667,0.301125,0.766667,0.303496,"both",3214,"Low",23,2012
"1942","2012-04-24",2,1,4,0,2,1,1,0.413333,0.405283,0.454167,0.249383,"both",5633,"High",24,2012
"1943","2012-04-25",2,1,4,0,3,1,1,0.476667,0.470317,0.427917,0.118792,"both",6196,"High",25,2012
"1944","2012-04-26",2,1,4,0,4,1,2,0.498333,0.483583,0.756667,0.176625,"both",5026,"Mid",26,2012
"1945","2012-04-27",2,1,4,0,5,1,1,0.4575,0.452637,0.400833,0.347633,"both",6233,"High",27,2012
"1946","2012-04-28",2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,"both",4220,"Mid",28,2012
"1947","2012-04-29",2,1,4,0,0,0,1,0.458333,0.450121,0.587083,0.116908,"both",6304,"High",29,2012
"1948","2012-04-30",2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,"both",5572,"High",30,2012
"1949","2012-05-01",2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,"both",5740,"High",1,2012
"1950","2012-05-02",2,1,5,0,3,1,1,0.564167,0.537896,0.797083,0.138058,"both",6169,"High",2,2012
"1951","2012-05-03",2,1,5,0,4,1,2,0.56,0.537242,0.768333,0.133696,"both",6421,"High",3,2012
"1952","2012-05-04",2,1,5,0,5,1,1,0.6275,0.590917,0.735417,0.162938,"both",6296,"High",4,2012
"1953","2012-05-05",2,1,5,0,6,0,2,0.621667,0.584608,0.756667,0.152992,"both",6883,"High",5,2012
"1954","2012-05-06",2,1,5,0,0,0,2,0.5625,0.546737,0.74,0.149879,"both",6359,"High",6,2012
"1955","2012-05-07",2,1,5,0,1,1,2,0.5375,0.527142,0.664167,0.230721,"both",6273,"High",7,2012
"1956","2012-05-08",2,1,5,0,2,1,2,0.581667,0.557471,0.685833,0.296029,"both",5728,"High",8,2012
"1957","2012-05-09",2,1,5,0,3,1,2,0.575,0.553025,0.744167,0.216412,"both",4717,"Mid",9,2012
"1958","2012-05-10",2,1,5,0,4,1,1,0.505833,0.491783,0.552083,0.314063,"both",6572,"High",10,2012
"1959","2012-05-11",2,1,5,0,5,1,1,0.533333,0.520833,0.360417,0.236937,"both",7030,"High",11,2012
"1960","2012-05-12",2,1,5,0,6,0,1,0.564167,0.544817,0.480417,0.123133,"both",7429,"High",12,2012
"1961","2012-05-13",2,1,5,0,0,0,1,0.6125,0.585238,0.57625,0.225117,"both",6118,"High",13,2012
"1962","2012-05-14",2,1,5,0,1,1,2,0.573333,0.5499,0.789583,0.212692,"both",2843,"Low",14,2012
"1963","2012-05-15",2,1,5,0,2,1,2,0.611667,0.576404,0.794583,0.147392,"both",5115,"Mid",15,2012
"1964","2012-05-16",2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,"both",7424,"High",16,2012
"1965","2012-05-17",2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,"both",7384,"High",17,2012
"1966","2012-05-18",2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,"both",7639,"High",18,2012
"1967","2012-05-19",2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,"both",8294,"High",19,2012
"1968","2012-05-20",2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,"both",7129,"High",20,2012
"1969","2012-05-21",2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,"both",4359,"Mid",21,2012
"1970","2012-05-22",2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,"both",6073,"High",22,2012
"1971","2012-05-23",2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,"both",5260,"Mid",23,2012
"1972","2012-05-24",2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,"both",6770,"High",24,2012
"1973","2012-05-25",2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,"both",6734,"High",25,2012
"1974","2012-05-26",2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,"both",6536,"High",26,2012
"1975","2012-05-27",2,1,5,0,0,0,1,0.69,0.641425,0.697083,0.215171,"both",6591,"High",27,2012
"1976","2012-05-28",2,1,5,1,1,0,1,0.7125,0.6793,0.67625,0.196521,"both",6043,"High",28,2012
"1977","2012-05-29",2,1,5,0,2,1,1,0.7225,0.672992,0.684583,0.2954,"both",5743,"High",29,2012
"1978","2012-05-30",2,1,5,0,3,1,2,0.656667,0.611129,0.67,0.134329,"both",6855,"High",30,2012
"1979","2012-05-31",2,1,5,0,4,1,1,0.68,0.631329,0.492917,0.195279,"both",7338,"High",31,2012
"1980","2012-06-01",2,1,6,0,5,1,2,0.654167,0.607962,0.755417,0.237563,"both",4127,"Mid",1,2012
"1981","2012-06-02",2,1,6,0,6,0,1,0.583333,0.566288,0.549167,0.186562,"both",8120,"High",2,2012
"1982","2012-06-03",2,1,6,0,0,0,1,0.6025,0.575133,0.493333,0.184087,"both",7641,"High",3,2012
"1983","2012-06-04",2,1,6,0,1,1,1,0.5975,0.578283,0.487083,0.284833,"both",6998,"High",4,2012
"1984","2012-06-05",2,1,6,0,2,1,2,0.540833,0.525892,0.613333,0.209575,"both",7001,"High",5,2012
"1985","2012-06-06",2,1,6,0,3,1,1,0.554167,0.542292,0.61125,0.077125,"both",7055,"High",6,2012
"1986","2012-06-07",2,1,6,0,4,1,1,0.6025,0.569442,0.567083,0.15735,"both",7494,"High",7,2012
"1987","2012-06-08",2,1,6,0,5,1,1,0.649167,0.597862,0.467917,0.175383,"both",7736,"High",8,2012
"1988","2012-06-09",2,1,6,0,6,0,1,0.710833,0.648367,0.437083,0.144287,"both",7498,"High",9,2012
"1989","2012-06-10",2,1,6,0,0,0,1,0.726667,0.663517,0.538333,0.133721,"both",6598,"High",10,2012
"1990","2012-06-11",2,1,6,0,1,1,2,0.720833,0.659721,0.587917,0.207713,"both",6664,"High",11,2012
"1991","2012-06-12",2,1,6,0,2,1,2,0.653333,0.597875,0.833333,0.214546,"both",4972,"Mid",12,2012
"1992","2012-06-13",2,1,6,0,3,1,1,0.655833,0.611117,0.582083,0.343279,"both",7421,"High",13,2012
"1993","2012-06-14",2,1,6,0,4,1,1,0.648333,0.624383,0.569583,0.253733,"both",7363,"High",14,2012
"1994","2012-06-15",2,1,6,0,5,1,1,0.639167,0.599754,0.589583,0.176617,"both",7665,"High",15,2012
"1995","2012-06-16",2,1,6,0,6,0,1,0.631667,0.594708,0.504167,0.166667,"both",7702,"High",16,2012
"1996","2012-06-17",2,1,6,0,0,0,1,0.5925,0.571975,0.59875,0.144904,"both",6978,"High",17,2012
"1997","2012-06-18",2,1,6,0,1,1,2,0.568333,0.544842,0.777917,0.174746,"both",5099,"Mid",18,2012
"1998","2012-06-19",2,1,6,0,2,1,1,0.688333,0.654692,0.69,0.148017,"both",6825,"High",19,2012
"1999","2012-06-20",2,1,6,0,3,1,1,0.7825,0.720975,0.592083,0.113812,"both",6211,"High",20,2012
"2000","2012-06-21",3,1,6,0,4,1,1,0.805833,0.752542,0.567917,0.118787,"both",5905,"High",21,2012
"2001","2012-06-22",3,1,6,0,5,1,1,0.7775,0.724121,0.57375,0.182842,"both",5823,"High",22,2012
"2002","2012-06-23",3,1,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,"both",7458,"High",23,2012
"2003","2012-06-24",3,1,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,"both",6891,"High",24,2012
"2004","2012-06-25",3,1,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,"both",6779,"High",25,2012
"2005","2012-06-26",3,1,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,"both",7442,"High",26,2012
"2006","2012-06-27",3,1,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,"both",7335,"High",27,2012
"2007","2012-06-28",3,1,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,"both",6879,"High",28,2012
"2008","2012-06-29",3,1,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,"both",5463,"High",29,2012
"2009","2012-06-30",3,1,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,"both",5687,"High",30,2012
"2010","2012-07-01",3,1,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,"both",5531,"High",1,2012
"2011","2012-07-02",3,1,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,"both",6227,"High",2,2012
"2012","2012-07-03",3,1,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,"both",6660,"High",3,2012
"2013","2012-07-04",3,1,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,"both",7403,"High",4,2012
"2014","2012-07-05",3,1,7,0,4,1,1,0.8275,0.761367,0.457917,0.194029,"both",6241,"High",5,2012
"2015","2012-07-06",3,1,7,0,5,1,1,0.828333,0.752533,0.450833,0.146142,"both",6207,"High",6,2012
"2016","2012-07-07",3,1,7,0,6,0,1,0.861667,0.804913,0.492083,0.163554,"both",4840,"Mid",7,2012
"2017","2012-07-08",3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,"both",4672,"Mid",8,2012
"2018","2012-07-09",3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,"both",6569,"High",9,2012
"2019","2012-07-10",3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,"both",6290,"High",10,2012
"2020","2012-07-11",3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,"both",7264,"High",11,2012
"2021","2012-07-12",3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,"both",7446,"High",12,2012
"2022","2012-07-13",3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,"both",7499,"High",13,2012
"2023","2012-07-14",3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143679,"both",6969,"High",14,2012
"2024","2012-07-15",3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.166667,"both",6031,"High",15,2012
"2025","2012-07-16",3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164187,"both",6830,"High",16,2012
"2026","2012-07-17",3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114429,"both",6786,"High",17,2012
"2027","2012-07-18",3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.137442,"both",5713,"High",18,2012
"2028","2012-07-19",3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165429,"both",6591,"High",19,2012
"2029","2012-07-20",3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.208967,"both",5870,"High",20,2012
"2030","2012-07-21",3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.2133,"both",4459,"Mid",21,2012
"2031","2012-07-22",3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.0939208,"both",7410,"High",22,2012
"2032","2012-07-23",3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138683,"both",6966,"High",23,2012
"2033","2012-07-24",3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211454,"both",7592,"High",24,2012
"2034","2012-07-25",3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.1648,"both",8173,"High",25,2012
"2035","2012-07-26",3,1,7,0,4,1,1,0.776667,0.739263,0.596667,0.284813,"both",6861,"High",26,2012
"2036","2012-07-27",3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.152992,"both",6904,"High",27,2012
"2037","2012-07-28",3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15735,"both",6685,"High",28,2012
"2038","2012-07-29",3,1,7,0,0,0,1,0.721667,0.667933,0.62375,0.170396,"both",6597,"High",29,2012
"2039","2012-07-30",3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153617,"both",7105,"High",30,2012
"2040","2012-07-31",3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165425,"both",7216,"High",31,2012
"2041","2012-08-01",3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141179,"both",7580,"High",1,2012
"2042","2012-08-02",3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129354,"both",7261,"High",2,2012
"2043","2012-08-03",3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.215792,"both",7175,"High",3,2012
"2044","2012-08-04",3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.257458,"both",6824,"High",4,2012
"2045","2012-08-05",3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290421,"both",5464,"High",5,2012
"2046","2012-08-06",3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129354,"both",7013,"High",6,2012
"2047","2012-08-07",3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116908,"both",7273,"High",7,2012
"2048","2012-08-08",3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.1107,"both",7534,"High",8,2012
"2049","2012-08-09",3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.1561,"both",7286,"High",9,2012
"2050","2012-08-10",3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,"both",5786,"High",10,2012
"2051","2012-08-11",3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,"both",6299,"High",11,2012
"2052","2012-08-12",3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,"both",6544,"High",12,2012
"2053","2012-08-13",3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,"both",6883,"High",13,2012
"2054","2012-08-14",3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,"both",6784,"High",14,2012
"2055","2012-08-15",3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,"both",7347,"High",15,2012
"2056","2012-08-16",3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,"both",7605,"High",16,2012
"2057","2012-08-17",3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,"both",7148,"High",17,2012
"2058","2012-08-18",3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,"both",7865,"High",18,2012
"2059","2012-08-19",3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,"both",4549,"Mid",19,2012
"2060","2012-08-20",3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.129979,"both",6530,"High",20,2012
"2061","2012-08-21",3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.0727708,"both",7006,"High",21,2012
"2062","2012-08-22",3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,"both",7375,"High",22,2012
"2063","2012-08-23",3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,"both",7765,"High",23,2012
"2064","2012-08-24",3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,"both",7582,"High",24,2012
"2065","2012-08-25",3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,"both",6053,"High",25,2012
"2066","2012-08-26",3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,"both",5255,"Mid",26,2012
"2067","2012-08-27",3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,"both",6917,"High",27,2012
"2068","2012-08-28",3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,"both",7040,"High",28,2012
"2069","2012-08-29",3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,"both",7697,"High",29,2012
"2070","2012-08-30",3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,"both",7713,"High",30,2012
"2071","2012-08-31",3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,"both",7350,"High",31,2012
"2072","2012-09-01",3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,"both",6140,"High",1,2012
"2073","2012-09-02",3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,"both",5810,"High",2,2012
"2074","2012-09-03",3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,"both",6034,"High",3,2012
"2075","2012-09-04",3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,"both",6864,"High",4,2012
"2076","2012-09-05",3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,"both",7112,"High",5,2012
"2077","2012-09-06",3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,"both",6203,"High",6,2012
"2078","2012-09-07",3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,"both",7504,"High",7,2012
"2079","2012-09-08",3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,"both",5976,"High",8,2012
"2080","2012-09-09",3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,"both",8227,"High",9,2012
"2081","2012-09-10",3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,"both",7525,"High",10,2012
"2082","2012-09-11",3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,"both",7767,"High",11,2012
"2083","2012-09-12",3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,"both",7870,"High",12,2012
"2084","2012-09-13",3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.0827208,"both",7804,"High",13,2012
"2085","2012-09-14",3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,"both",8009,"High",14,2012
"2086","2012-09-15",3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,"both",8714,"High",15,2012
"2087","2012-09-16",3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,"both",7333,"High",16,2012
"2088","2012-09-17",3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,"both",6869,"High",17,2012
"2089","2012-09-18",3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,"both",4073,"Mid",18,2012
"2090","2012-09-19",3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,"both",7591,"High",19,2012
"2091","2012-09-20",3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.118167,"both",7720,"High",20,2012
"2092","2012-09-21",3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,"both",8167,"High",21,2012
"2093","2012-09-22",3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,"both",8395,"High",22,2012
